numero,valor
58381,476661
58382,1053905
58383,92395
58384,519466
58385,153399
58386,1101061
58387,951851
58388,675136
58389,471322
58390,4606
58391,329475
58392,954183
58393,462304
58394,573757
58395,667307
58396,1231199
58397,447951
58398,603723
58399,1306405
58400,452524
58401,218879
58402,495691
58403,86436
58404,561404
58405,471061
58406,1058537
58407,432417
58408,545325
58409,1038418
58410,59020
58411,871912
58412,434966
58413,502205
58414,453851
58415,1284290
58416,1366724
58417,1145060
58418,1310502
58419,1051336
58420,1410709
58421,876018
58422,56423
58423,424848
58424,126145
58425,964265
58426,276739
58427,837245
58428,591399
58429,548878
58430,201231
58431,676751
58432,650008
58433,1385026
58434,1124213
58435,1139179
58436,856561
58437,1081847
58438,585797
58439,521787
58440,806150
58441,604048
58442,1427124
58443,448692
58444,581773
58445,282611
58446,1380892
58447,496027
58448,344253
58449,167444
58450,1357335
58451,592065
58452,492300
58453,873496
58454,1296352
58455,1382329
58456,1225613
58457,1089449
58458,1373779
58459,1399226
58460,1364735
58461,408338
58462,1034328
58463,1139456
58464,1110981
58465,1227514
58466,244124
58467,861025
58468,1436355
58469,289346
58470,1458312
58471,529019
58472,418768
58473,911272
58474,1060880
58475,715048
58476,1179432
58477,175661
58478,901708
58479,383015
58480,431883
58481,796036
58482,164763
58483,507179
58484,218521
58485,1148036
58486,616104
58487,53364
58488,595932
58489,82044
58490,545690
58491,511443
58492,93675
58493,739934
58494,1132291
58495,904866
58496,858171
58497,501521
58498,1113265
58499,838340
58500,891400
58501,1145567
58502,1321366
58503,458949
58504,466869
58505,376217
58506,523124
58507,509659
58508,159352
58509,1405030
58510,533670
58511,397963
58512,1186761
58513,1134680
58514,918568
58515,1353332
58516,602599
58517,1296385
58518,1044876
58519,212307
58520,982326
58521,973470
58522,1336689
58523,162577
58524,9197
58525,182816
58526,680924
58527,135292
58528,424871
58529,747080
58530,1307823
58531,1226108
58532,752460
58533,511490
58534,486394
58535,83285
58536,181779
58537,965555
58538,953043
58539,543211
58540,131200
58541,1452778
58542,1078196
58543,890453
58544,1468181
58545,167656
58546,832980
58547,1109950
58548,467248
58549,1278010
58550,180010
58551,770139
58552,1038982
58553,1068817
58554,1285871
58555,1057856
58556,233663
58557,698077
58558,442965
58559,1067619
58560,743424
58561,1113778
58562,512225
58563,849640
58564,941022
58565,789589
58566,729994
58567,701834
58568,1252799
58569,1218926
58570,1063531
58571,585511
58572,621295
58573,1272490
58574,1440376
58575,282974
58576,588394
58577,275191
58578,661743
58579,990859
58580,398552
58581,578891
58582,39586
58583,83855
58584,1482420
58585,972006
58586,990701
58587,344963
58588,799703
58589,1148221
58590,813263
58591,832508
58592,1052150
58593,727601
58594,939160
58595,1250774
58596,721527
58597,76052
58598,798339
58599,247872
58600,1219171
58601,336694
58602,1492701
58603,1175585
58604,260671
58605,787286
58606,729545
58607,1004277
58608,87735
58609,919874
58610,1435041
58611,463012
58612,352546
58613,703639
58614,1050160
58615,354098
58616,8104
58617,299031
58618,907179
58619,1086232
58620,679685
58621,877984
58622,335107
58623,693492
58624,449616
58625,889966
58626,1438509
58627,203178
58628,137325
58629,72724
58630,44683
58631,406506
58632,10333
58633,675498
58634,1372271
58635,953658
58636,1163404
58637,435314
58638,1139171
58639,1177511
58640,273015
58641,1455657
58642,1325567
58643,1194839
58644,557616
58645,1396247
58646,268757
58647,1262698
58648,1119694
58649,1055586
58650,91738
58651,670238
58652,1291025
58653,431676
58654,4937
58655,1483788
58656,1205847
58657,672403
58658,527996
58659,873663
58660,1480948
58661,697305
58662,156397
58663,1386721
58664,431772
58665,1488346
58666,1120296
58667,18368
58668,1400661
58669,610855
58670,1113498
58671,1066312
58672,1061409
58673,376676
58674,549182
58675,543637
58676,288409
58677,64117
58678,1007050
58679,949472
58680,879350
58681,747771
58682,1259631
58683,110586
58684,574706
58685,1283598
58686,1011038
58687,181995
58688,483951
58689,354129
58690,275916
58691,876014
58692,255254
58693,64203
58694,442706
58695,878769
58696,986312
58697,237933
58698,282593
58699,1280717
58700,159889
58701,967501
58702,724344
58703,1338475
58704,1333766
58705,335401
58706,786948
58707,316427
58708,639581
58709,243630
58710,86617
58711,990725
58712,505244
58713,913040
58714,1318910
58715,263992
58716,1283485
58717,465723
58718,1249745
58719,67511
58720,901194
58721,167262
58722,1357367
58723,925071
58724,487563
58725,1369269
58726,1071038
58727,894932
58728,1282276
58729,1420765
58730,576971
58731,1372278
58732,617589
58733,536990
58734,635132
58735,1328711
58736,870239
58737,765172
58738,1285472
58739,817071
58740,1338142
58741,530118
58742,1456467
58743,245770
58744,945953
58745,755791
58746,659265
58747,804829
58748,115223
58749,645197
58750,491051
58751,460259
58752,312509
58753,376578
58754,955722
58755,523362
58756,1060058
58757,1010793
58758,1473411
58759,513959
58760,966664
58761,838452
58762,1265579
58763,1238776
58764,585214
58765,179524
58766,1221372
58767,1200776
58768,167024
58769,959273
58770,280572
58771,260071
58772,1374908
58773,678756
58774,308297
58775,1307544
58776,1405778
58777,399685
58778,177292
58779,61658
58780,498851
58781,1265551
58782,882361
58783,471787
58784,1424820
58785,297481
58786,1387320
58787,1392657
58788,211165
58789,1032178
58790,1370961
58791,1060141
58792,1409152
58793,866975
58794,598084
58795,196809
58796,726163
58797,1427873
58798,1098278
58799,454996
58800,1148204
58801,600790
58802,121058
58803,1376186
58804,1162402
58805,570319
58806,856363
58807,869603
58808,747518
58809,347042
58810,455007
58811,1122883
58812,822403
58813,973865
58814,900265
58815,188179
58816,621966
58817,1372341
58818,802893
58819,340532
58820,412062
58821,1200589
58822,1468631
58823,739708
58824,144502
58825,650828
58826,24145
58827,1092103
58828,1009541
58829,830944
58830,405012
58831,1365961
58832,1047473
58833,1334375
58834,770526
58835,682756
58836,1235338
58837,701884
58838,1338480
58839,1406386
58840,209524
58841,669746
58842,1160915
58843,540752
58844,1456508
58845,1025528
58846,303313
58847,147806
58848,326350
58849,1302539
58850,532018
58851,290025
58852,573844
58853,1396145
58854,706547
58855,285882
58856,682670
58857,4460
58858,1311806
58859,942332
58860,346651
58861,855264
58862,487528
58863,1130139
58864,442619
58865,50990
58866,1379971
58867,1165591
58868,37094
58869,237523
58870,1049170
58871,804718
58872,940707
58873,1267661
58874,1093905
58875,1306576
58876,21657
58877,660990
58878,648289
58879,641962
58880,187967
58881,155723
58882,764555
58883,30754
58884,934277
58885,29572
58886,651460
58887,833855
58888,45769
58889,209814
58890,1093642
58891,134779
58892,1005680
58893,64049
58894,1238691
58895,779984
58896,434920
58897,1373923
58898,995113
58899,114814
58900,873775
58901,117045
58902,841961
58903,549999
58904,332042
58905,1266561
58906,1128476
58907,767081
58908,117987
58909,800386
58910,299248
58911,1133301
58912,132049
58913,1271570
58914,851147
58915,1191609
58916,944835
58917,594903
58918,134127
58919,1144059
58920,213777
58921,103113
58922,21571
58923,1098811
58924,1151859
58925,543632
58926,840861
58927,482887
58928,123121
58929,352397
58930,420752
58931,65732
58932,1134868
58933,1412913
58934,848185
58935,469556
58936,178099
58937,899874
58938,112491
58939,673054
58940,1320215
58941,628271
58942,783269
58943,636193
58944,629278
58945,1119206
58946,47756
58947,587048
58948,1004502
58949,518841
58950,847610
58951,1011146
58952,230773
58953,228713
58954,859404
58955,437148
58956,1493235
58957,238822
58958,1013207
58959,77555
58960,168055
58961,627921
58962,689410
58963,78286
58964,1164518
58965,75970
58966,977673
58967,37698
58968,826377
58969,1278477
58970,1084748
58971,645014
58972,1218197
58973,301649
58974,1270564
58975,398543
58976,163212
58977,1094941
58978,504161
58979,170900
58980,540156
58981,340196
58982,486467
58983,1485240
58984,1203771
58985,1204487
58986,81962
58987,1423063
58988,1108383
58989,945382
58990,148243
58991,383883
58992,673146
58993,1446163
58994,1174131
58995,1390350
58996,1355792
58997,867112
58998,545453
58999,930613
59000,470499
59001,1116821
59002,336182
59003,683270
59004,264069
59005,295393
59006,1417899
59007,827409
59008,1362136
59009,118453
59010,832895
59011,642951
59012,1285289
59013,414800
59014,1123866
59015,1426498
59016,134099
59017,181494
59018,1211387
59019,476996
59020,1368718
59021,802568
59022,1250531
59023,538858
59024,739311
59025,1397349
59026,1483445
59027,1483426
59028,751893
59029,296539
59030,534014
59031,1352268
59032,867242
59033,502278
59034,1148787
59035,571600
59036,1390680
59037,1391820
59038,1188901
59039,1383867
59040,400014
59041,899833
59042,30279
59043,1202827
59044,979987
59045,1453377
59046,790111
59047,957220
59048,108472
59049,1036309
59050,453681
59051,1312115
59052,1207954
59053,416517
59054,643297
59055,492540
59056,359651
59057,132816
59058,1481442
59059,1327460
59060,1159616
59061,969992
59062,943953
59063,1305630
59064,673123
59065,379730
59066,878132
59067,324155
59068,1279652
59069,467097
59070,323885
59071,1204507
59072,1357802
59073,621355
59074,845212
59075,1239009
59076,504065
59077,353904
59078,1050170
59079,1270193
59080,988195
59081,1402470
59082,823118
59083,1465388
59084,319217
59085,1283072
59086,444202
59087,1381834
59088,72154
59089,425491
59090,848631
59091,676831
59092,1088276
59093,1285208
59094,29776
59095,27692
59096,272689
59097,1048022
59098,1058750
59099,1372727
59100,837750
59101,1121041
59102,819135
59103,287722
59104,168237
59105,1481820
59106,190935
59107,999566
59108,1150600
59109,1439368
59110,159618
59111,481568
59112,368415
59113,899146
59114,98641
59115,1147676
59116,118462
59117,237825
59118,1279535
59119,965486
59120,931224
59121,304630
59122,1443157
59123,498402
59124,1057
59125,1170336
59126,628143
59127,47012
59128,1235025
59129,714324
59130,1146023
59131,997173
59132,936144
59133,917941
59134,655481
59135,1434427
59136,1373236
59137,1027655
59138,946296
59139,901474
59140,1129515
59141,1200343
59142,1471656
59143,1373013
59144,130363
59145,500770
59146,1135422
59147,966962
59148,1449197
59149,537538
59150,1106681
59151,1319597
59152,336873
59153,147840
59154,223819
59155,94195
59156,644339
59157,1458332
59158,22388
59159,1280321
59160,465678
59161,392565
59162,1437244
59163,398783
59164,633722
59165,1066826
59166,473459
59167,299627
59168,18166
59169,1411368
59170,1434356
59171,457232
59172,1092017
59173,716959
59174,508117
59175,462326
59176,835007
59177,537192
59178,189594
59179,731453
59180,88710
59181,1095024
59182,37425
59183,1164265
59184,581528
59185,842894
59186,1422528
59187,594428
59188,535566
59189,1291998
59190,799586
59191,1436174
59192,732514
59193,1339070
59194,240062
59195,733134
59196,76438
59197,530794
59198,109047
59199,398510
59200,464740
59201,21799
59202,1106229
59203,5088
59204,730803
59205,1227503
59206,919183
59207,1023336
59208,837074
59209,433059
59210,433216
59211,1096994
59212,638100
59213,972772
59214,1310601
59215,115894
59216,51794
59217,1303343
59218,1176803
59219,232420
59220,1105033
59221,833531
59222,1117591
59223,547852
59224,1345697
59225,1398102
59226,1138502
59227,1378273
59228,688364
59229,639295
59230,618795
59231,993886
59232,1327789
59233,498751
59234,1478325
59235,1408781
59236,7333
59237,577303
59238,1409423
59239,543254
59240,1436956
59241,487626
59242,1034796
59243,408417
59244,952146
59245,671995
59246,141790
59247,302065
59248,296782
59249,255898
59250,1488527
59251,1096098
59252,193335
59253,416115
59254,75332
59255,1257016
59256,1467136
59257,1490185
59258,348264
59259,78334
59260,532322
59261,846698
59262,198869
59263,1215319
59264,1046243
59265,1455716
59266,95738
59267,531750
59268,1229747
59269,1247229
59270,357124
59271,1483489
59272,1462668
59273,362732
59274,1274910
59275,149635
59276,312166
59277,39506
59278,1475918
59279,721325
59280,208402
59281,1102155
59282,1444154
59283,9397
59284,1345342
59285,963963
59286,847785
59287,1459169
59288,502456
59289,207835
59290,700244
59291,103409
59292,1451702
59293,657517
59294,988353
59295,364422
59296,1024834
59297,1012620
59298,1074070
59299,1140435
59300,1219644
59301,1226439
59302,380670
59303,1263178
59304,66612
59305,73637
59306,994975
59307,496476
59308,595026
59309,175965
59310,1002772
59311,1338108
59312,710371
59313,774984
59314,923924
59315,1201826
59316,1094431
59317,681720
59318,84631
59319,1235148
59320,1435027
59321,576445
59322,1396588
59323,410191
59324,1049675
59325,1237363
59326,926631
59327,1327810
59328,70676
59329,1186533
59330,300950
59331,1046254
59332,215183
59333,896935
59334,363498
59335,694177
59336,1055092
59337,1325963
59338,892579
59339,858874
59340,503499
59341,1151909
59342,243747
59343,528757
59344,1277834
59345,469730
59346,155904
59347,1130064
59348,554822
59349,54710
59350,1199896
59351,688445
59352,1420919
59353,670297
59354,83375
59355,389834
59356,1487755
59357,1070942
59358,182573
59359,465404
59360,1220668
59361,1405028
59362,283337
59363,85500
59364,698635
59365,1250196
59366,681054
59367,1200531
59368,1065130
59369,1270210
59370,63163
59371,1498794
59372,1057955
59373,1284888
59374,743055
59375,946995
59376,236082
59377,1496
59378,595340
59379,216992
59380,1209351
59381,413855
59382,662249
59383,612830
59384,472371
59385,1053975
59386,473463
59387,568676
59388,181962
59389,1018727
59390,405948
59391,692881
59392,1279988
59393,1199471
59394,1229356
59395,1079916
59396,537897
59397,423677
59398,1356524
59399,6943
59400,143242
59401,700297
59402,744059
59403,1194017
59404,507295
59405,1402078
59406,195511
59407,1061584
59408,838100
59409,1237426
59410,419444
59411,1221433
59412,75702
59413,1252902
59414,439382
59415,774641
59416,179447
59417,755712
59418,1342150
59419,727545
59420,533729
59421,828073
59422,399649
59423,1119459
59424,78391
59425,799888
59426,1304996
59427,930330
59428,1294591
59429,1289280
59430,307314
59431,934242
59432,1160850
59433,1487378
59434,163132
59435,1250593
59436,1161024
59437,962142
59438,717706
59439,181204
59440,941037
59441,1370742
59442,1349114
59443,1464487
59444,953326
59445,600084
59446,919662
59447,1203853
59448,415773
59449,836400
59450,716158
59451,1058322
59452,845743
59453,291033
59454,788458
59455,642434
59456,798976
59457,899853
59458,658320
59459,40192
59460,1285554
59461,1049209
59462,1469947
59463,1223039
59464,747242
59465,843396
59466,1436987
59467,875500
59468,812001
59469,352925
59470,487835
59471,441541
59472,908689
59473,1371558
59474,1032537
59475,608611
59476,386821
59477,868731
59478,993622
59479,1000515
59480,388695
59481,333553
59482,1299128
59483,1063432
59484,1426361
59485,610177
59486,86357
59487,760533
59488,558694
59489,819443
59490,891109
59491,935231
59492,488292
59493,107366
59494,1259126
59495,633723
59496,1472563
59497,629778
59498,1178778
59499,1037966
59500,458408
59501,1091354
59502,71655
59503,1435979
59504,120966
59505,1254018
59506,1024995
59507,906623
59508,393800
59509,65720
59510,1385989
59511,522601
59512,969449
59513,261278
59514,653801
59515,747255
59516,759408
59517,1185397
59518,1395556
59519,866706
59520,290150
59521,968878
59522,762893
59523,865475
59524,96167
59525,1175271
59526,128384
59527,1064662
59528,298569
59529,1249843
59530,884770
59531,1347619
59532,1146482
59533,1146297
59534,980105
59535,1400827
59536,599859
59537,1192761
59538,1468879
59539,248816
59540,491907
59541,153752
59542,1401001
59543,1210833
59544,1132086
59545,1238961
59546,343271
59547,857725
59548,44187
59549,1043533
59550,618412
59551,1419770
59552,842685
59553,179763
59554,371213
59555,1352046
59556,383268
59557,494639
59558,316526
59559,517668
59560,1167600
59561,439073
59562,1184465
59563,1416484
59564,638611
59565,1329688
59566,1336460
59567,12720
59568,805343
59569,189724
59570,683880
59571,1447365
59572,978110
59573,870666
59574,1347105
59575,261610
59576,309998
59577,434794
59578,1947
59579,1019975
59580,637335
59581,745000
59582,56791
59583,43881
59584,466434
59585,480011
59586,82029
59587,550201
59588,562926
59589,954225
59590,533883
59591,1340187
59592,1286014
59593,430054
59594,739860
59595,480247
59596,1089851
59597,582869
59598,690372
59599,1216096
59600,68348
59601,447472
59602,175444
59603,943536
59604,1274582
59605,219656
59606,1128573
59607,987237
59608,39902
59609,232592
59610,694352
59611,214778
59612,1235936
59613,58821
59614,921589
59615,662486
59616,205443
59617,1287469
59618,320443
59619,451375
59620,101855
59621,197073
59622,394071
59623,1341226
59624,836378
59625,1233735
59626,383566
59627,9920
59628,527536
59629,379085
59630,128098
59631,100559
59632,1360614
59633,1038575
59634,1379497
59635,1134515
59636,1490613
59637,658772
59638,537448
59639,665561
59640,845502
59641,1234350
59642,94823
59643,1167825
59644,670405
59645,501556
59646,1465437
59647,544838
59648,605096
59649,747903
59650,1439322
59651,1360678
59652,785851
59653,683890
59654,143802
59655,554947
59656,240835
59657,1078888
59658,552132
59659,169084
59660,634005
59661,1160798
59662,1205207
59663,674774
59664,330010
59665,108924
59666,1056952
59667,874477
59668,206829
59669,1332014
59670,818430
59671,194767
59672,441131
59673,1192820
59674,1404403
59675,734256
59676,1448830
59677,1022939
59678,1001782
59679,32456
59680,1451263
59681,291914
59682,1344714
59683,1423552
59684,1270516
59685,1133688
59686,598294
59687,808500
59688,18646
59689,342518
59690,884210
59691,835318
59692,1311635
59693,88272
59694,1418301
59695,1271080
59696,823756
59697,448528
59698,693312
59699,1121242
59700,840913
59701,601064
59702,771268
59703,14726
59704,690473
59705,771187
59706,128952
59707,545936
59708,740693
59709,373528
59710,400641
59711,887968
59712,886549
59713,225136
59714,751211
59715,1325225
59716,1127373
59717,47824
59718,443532
59719,682965
59720,141878
59721,282102
59722,986270
59723,1493103
59724,1350303
59725,14379
59726,1161904
59727,40059
59728,72745
59729,606039
59730,1175795
59731,1495559
59732,1333828
59733,584527
59734,1034813
59735,129823
59736,488223
59737,1021788
59738,848407
59739,1220230
59740,1376822
59741,1000230
59742,975187
59743,311699
59744,1012006
59745,1144265
59746,1003244
59747,502472
59748,990153
59749,1473737
59750,1017781
59751,359850
59752,1208004
59753,1443570
59754,1104087
59755,313574
59756,412511
59757,1498739
59758,496979
59759,207261
59760,129650
59761,991273
59762,989135
59763,1107097
59764,1067397
59765,821351
59766,82759
59767,839606
59768,63715
59769,576580
59770,1100595
59771,919154
59772,62333
59773,250755
59774,788629
59775,334647
59776,1034749
59777,862058
59778,1086086
59779,652927
59780,1136599
59781,1269984
59782,1401491
59783,1033693
59784,1172329
59785,719516
59786,969600
59787,1071997
59788,93489
59789,493185
59790,508053
59791,1460429
59792,309773
59793,445641
59794,612085
59795,634014
59796,154015
59797,756545
59798,146130
59799,995795
59800,401849
59801,1310506
59802,56387
59803,1460109
59804,1405696
59805,1118107
59806,1364713
59807,450475
59808,298028
59809,1053472
59810,96797
59811,478021
59812,1461936
59813,1059417
59814,1198984
59815,1349476
59816,895989
59817,748574
59818,855905
59819,1047442
59820,920096
59821,34595
59822,1406923
59823,87472
59824,617621
59825,388679
59826,410443
59827,142482
59828,23669
59829,398771
59830,1054778
59831,1119991
59832,850815
59833,1011430
59834,1389947
59835,903843
59836,1379884
59837,1415962
59838,518359
59839,1035921
59840,711594
59841,334358
59842,580197
59843,146815
59844,852639
59845,195362
59846,972616
59847,111107
59848,479329
59849,554274
59850,947867
59851,1417626
59852,143616
59853,417113
59854,1483401
59855,54874
59856,900358
59857,891057
59858,144171
59859,340146
59860,579016
59861,851571
59862,188845
59863,518589
59864,1330953
59865,567488
59866,521800
59867,1200420
59868,1321870
59869,921210
59870,1475285
59871,452394
59872,789365
59873,183470
59874,1441723
59875,76114
59876,938798
59877,1363672
59878,717150
59879,916373
59880,609989
59881,897969
59882,649301
59883,975188
59884,915185
59885,652713
59886,1474367
59887,407394
59888,10981
59889,422929
59890,929183
59891,969969
59892,428086
59893,1355470
59894,369228
59895,252843
59896,1297617
59897,1263347
59898,813037
59899,816189
59900,981714
59901,1452700
59902,486796
59903,98015
59904,238758
59905,1471954
59906,1372716
59907,788562
59908,105497
59909,1380314
59910,1051609
59911,418608
59912,294270
59913,114066
59914,602359
59915,760131
59916,10302
59917,716246
59918,388102
59919,617326
59920,627910
59921,1103869
59922,443745
59923,1192961
59924,896538
59925,1435211
59926,1166247
59927,1039183
59928,724486
59929,494406
59930,170275
59931,1007601
59932,1365488
59933,74418
59934,1345677
59935,154820
59936,989032
59937,594642
59938,1100348
59939,457788
59940,411729
59941,410004
59942,345833
59943,699883
59944,172336
59945,1298758
59946,1366052
59947,966354
59948,340958
59949,591081
59950,1458962
59951,946595
59952,35413
59953,1445271
59954,731578
59955,848141
59956,1094013
59957,742152
59958,255676
59959,190091
59960,503259
59961,1075298
59962,1085307
59963,1002401
59964,1333394
59965,1068855
59966,136066
59967,391172
59968,1368346
59969,937900
59970,1089342
59971,439178
59972,380483
59973,239034
59974,432353
59975,322513
59976,173642
59977,436893
59978,925990
59979,372214
59980,651355
59981,399546
59982,293385
59983,297368
59984,267879
59985,411005
59986,162812
59987,786851
59988,857263
59989,306587
59990,7250
59991,1015639
59992,1210029
59993,1138230
59994,76660
59995,1044307
59996,341829
59997,963460
59998,1170087
59999,1086443
60000,531436
60001,750838
60002,1471157
60003,1020582
60004,1440004
60005,1218587
60006,1482935
60007,551987
60008,55637
60009,1005264
60010,1266714
60011,1145679
60012,864531
60013,207896
60014,397156
60015,1414803
60016,178710
60017,152168
60018,149832
60019,1180581
60020,91320
60021,1017319
60022,561891
60023,411826
60024,456235
60025,724107
60026,62853
60027,1075044
60028,1373600
60029,1216521
60030,175330
60031,895412
60032,547452
60033,1489279
60034,1206577
60035,836479
60036,341832
60037,756548
60038,228265
60039,1401252
60040,246127
60041,594834
60042,837316
60043,1444182
60044,871033
60045,794184
60046,1048618
60047,1440952
60048,791700
60049,1468679
60050,322096
60051,665364
60052,63417
60053,396214
60054,439301
60055,279677
60056,1265271
60057,343611
60058,346450
60059,638895
60060,132317
60061,1428809
60062,417915
60063,744986
60064,1440715
60065,273529
60066,629742
60067,161314
60068,771278
60069,1134458
60070,760545
60071,619321
60072,1350553
60073,490738
60074,559548
60075,1449990
60076,918147
60077,732651
60078,466930
60079,271959
60080,1290718
60081,454726
60082,241637
60083,462218
60084,760143
60085,565372
60086,1481633
60087,1101654
60088,346599
60089,1250540
60090,1040768
60091,203484
60092,55254
60093,328844
60094,943228
60095,1337513
60096,603551
60097,354731
60098,514355
60099,459936
60100,1363192
60101,1192561
60102,141081
60103,63648
60104,529902
60105,1206492
60106,878848
60107,464400
60108,334339
60109,1494473
60110,839940
60111,420560
60112,253385
60113,1111000
60114,255837
60115,136738
60116,537391
60117,8587
60118,295611
60119,478586
60120,863739
60121,1133191
60122,1233215
60123,57407
60124,745128
60125,995924
60126,1490735
60127,37074
60128,13571
60129,240422
60130,947119
60131,1169154
60132,149804
60133,343264
60134,308911
60135,1340743
60136,1139654
60137,22449
60138,1474422
60139,122
60140,1422988
60141,492998
60142,694142
60143,1354133
60144,73947
60145,53421
60146,953837
60147,1425212
60148,948852
60149,612984
60150,965929
60151,256766
60152,1480921
60153,107524
60154,870411
60155,483361
60156,871011
60157,199844
60158,1250243
60159,339156
60160,107710
60161,1193874
60162,52745
60163,401738
60164,999291
60165,391558
60166,174933
60167,384961
60168,34726
60169,1003155
60170,974422
60171,1387762
60172,546097
60173,506306
60174,237457
60175,1236693
60176,874037
60177,985212
60178,1431369
60179,1140541
60180,391247
60181,268276
60182,229765
60183,1162301
60184,984395
60185,511678
60186,643044
60187,1296842
60188,777353
60189,262144
60190,647612
60191,934604
60192,776387
60193,595691
60194,1442317
60195,106111
60196,1498774
60197,384195
60198,94129
60199,564483
60200,612982
60201,319025
60202,697089
60203,985137
60204,979048
60205,584671
60206,239329
60207,708433
60208,1433884
60209,37244
60210,688878
60211,294150
60212,1201080
60213,1438657
60214,499015
60215,155354
60216,687790
60217,1012714
60218,909201
60219,1222516
60220,503311
60221,158397
60222,482491
60223,563900
60224,1462866
60225,1437347
60226,861494
60227,1470481
60228,1019695
60229,1258840
60230,812867
60231,89557
60232,1271249
60233,1320612
60234,54749
60235,583377
60236,1471107
60237,1053513
60238,371976
60239,69042
60240,1067788
60241,1468344
60242,287987
60243,136182
60244,507829
60245,1118983
60246,808849
60247,890371
60248,683039
60249,528155
60250,1378164
60251,516233
60252,861473
60253,1449166
60254,6390
60255,678474
60256,756839
60257,400969
60258,728674
60259,870282
60260,655443
60261,391399
60262,361350
60263,105845
60264,103942
60265,402289
60266,186967
60267,639196
60268,1112078
60269,1331891
60270,1416122
60271,840937
60272,852456
60273,1377422
60274,161786
60275,439350
60276,353622
60277,1430674
60278,1250540
60279,228296
60280,99702
60281,114823
60282,634947
60283,284604
60284,140092
60285,1367772
60286,1364940
60287,1248662
60288,562338
60289,195597
60290,1484801
60291,1465119
60292,1010369
60293,199259
60294,701358
60295,920922
60296,201507
60297,357174
60298,655756
60299,827016
60300,1463295
60301,1005491
60302,1437455
60303,132864
60304,1081342
60305,880772
60306,1017223
60307,449768
60308,1387480
60309,601326
60310,408084
60311,152374
60312,1387906
60313,1037559
60314,207449
60315,515456
60316,1314591
60317,77102
60318,515586
60319,1036025
60320,1398929
60321,1083495
60322,679226
60323,790057
60324,243142
60325,1008733
60326,969975
60327,1188804
60328,941021
60329,1414102
60330,138672
60331,1288501
60332,399976
60333,20326
60334,7990
60335,686604
60336,305785
60337,1360328
60338,581902
60339,328804
60340,1455843
60341,992015
60342,776944
60343,632282
60344,682391
60345,1440884
60346,965814
60347,185193
60348,1353402
60349,223736
60350,1219857
60351,229747
60352,280282
60353,879823
60354,1408272
60355,662807
60356,1224215
60357,384392
60358,1402545
60359,324036
60360,308093
60361,289447
60362,276236
60363,912703
60364,440042
60365,474360
60366,432269
60367,465059
60368,166053
60369,629369
60370,960592
60371,1178471
60372,1297302
60373,1266365
60374,1003121
60375,32918
60376,1430336
60377,980702
60378,388549
60379,462774
60380,1323614
60381,196971
60382,1121699
60383,757412
60384,1405800
60385,1306442
60386,523616
60387,1254872
60388,1069325
60389,357713
60390,769740
60391,270047
60392,1412765
60393,117484
60394,234837
60395,771667
60396,1043794
60397,1306221
60398,220224
60399,290552
60400,827455
60401,1459402
60402,926192
60403,745644
60404,193575
60405,138627
60406,228037
60407,995150
60408,1470829
60409,1019402
60410,447627
60411,619789
60412,1153846
60413,49651
60414,784658
60415,1363144
60416,1399809
60417,664680
60418,337887
60419,516388
60420,873316
60421,489270
60422,552610
60423,1293225
60424,613526
60425,1256111
60426,1161794
60427,1390716
60428,1406608
60429,624309
60430,755440
60431,1029553
60432,40194
60433,968868
60434,740603
60435,1121006
60436,1033832
60437,388598
60438,494301
60439,146635
60440,851595
60441,593785
60442,516809
60443,391244
60444,1149188
60445,240216
60446,189434
60447,783643
60448,1262495
60449,107455
60450,502306
60451,1355911
60452,605842
60453,1265448
60454,1401710
60455,1284243
60456,387709
60457,645120
60458,1372757
60459,485424
60460,550926
60461,902146
60462,1426830
60463,81144
60464,131836
60465,339708
60466,1137375
60467,1428933
60468,1114048
60469,727561
60470,1266974
60471,786489
60472,704927
60473,1295750
60474,190388
60475,328481
60476,575610
60477,1332946
60478,485360
60479,816164
60480,1189615
60481,444488
60482,771582
60483,1083949
60484,1250563
60485,1286684
60486,583432
60487,106
60488,744195
60489,633316
60490,1443775
60491,1069506
60492,1274424
60493,1378285
60494,916714
60495,1390729
60496,734132
60497,402183
60498,1052134
60499,1497671
60500,1303835
60501,1449143
60502,752552
60503,123132
60504,366842
60505,1071710
60506,1373476
60507,52918
60508,588609
60509,1064398
60510,919036
60511,130075
60512,39975
60513,269258
60514,742894
60515,1192767
60516,242890
60517,1167919
60518,1064731
60519,206230
60520,904583
60521,1449056
60522,699232
60523,1118749
60524,525924
60525,227969
60526,1048323
60527,471982
60528,1493163
60529,181926
60530,911474
60531,385154
60532,1258062
60533,1139286
60534,249761
60535,184871
60536,651619
60537,712518
60538,555320
60539,751844
60540,1199845
60541,699256
60542,814441
60543,629280
60544,687607
60545,308951
60546,787963
60547,730035
60548,15343
60549,277737
60550,915431
60551,743563
60552,1399657
60553,31681
60554,1072953
60555,969676
60556,1243542
60557,1105289
60558,218084
60559,472916
60560,99572
60561,453357
60562,600499
60563,849405
60564,486925
60565,1068639
60566,203573
60567,1017146
60568,320371
60569,8208
60570,1385505
60571,392894
60572,583335
60573,31004
60574,24310
60575,978180
60576,649108
60577,1216230
60578,1045770
60579,736185
60580,1097712
60581,1205264
60582,527554
60583,1175131
60584,154360
60585,508349
60586,328402
